epoch,step,train_acc,train_loss,val_acc,val_loss
44,8849,0.84375,0.591442346572876,,
44,8899,0.71875,0.8683475255966187,,
44,8909,,,0.8263624906539917,0.6529242396354675
45,8949,0.84375,0.5972223281860352,,
45,8999,0.625,1.1862664222717285,,
45,9049,0.78125,0.7648361325263977,,
45,9099,0.78125,0.7604779005050659,,
45,9107,,,0.8263624906539917,0.65467768907547
46,9149,0.8125,0.6848636865615845,,
46,9199,0.90625,0.44675490260124207,,
46,9249,0.84375,0.6068885326385498,,
46,9299,0.90625,0.4365318715572357,,
46,9305,,,0.8263624906539917,0.6542901992797852
47,9349,0.84375,0.5864166617393494,,
47,9399,0.75,0.8488386869430542,,
47,9449,0.90625,0.4372975826263428,,
47,9499,0.90625,0.441425621509552,,
47,9503,,,0.8263624906539917,0.6555953025817871
48,9549,0.75,0.8184958696365356,,
48,9599,0.75,0.8471243977546692,,
48,9649,0.9375,0.3622797429561615,,
48,9699,0.78125,0.7316250205039978,,
48,9701,,,0.8263624906539917,0.656897783279419
49,9749,0.875,0.5200396180152893,,
49,9799,0.78125,0.7531176209449768,,
49,9849,0.90625,0.46248486638069153,,
49,9899,1.0,0.21228019893169403,,
49,9899,,,0.8263624906539917,0.6553033590316772
